"","Date","ACCU","CEA","EUA","UKA","NZU","KAU","WCA","CCA"
"2988",2018-09-18,NA,NA,20.23,NA,NA,22000,NA,15.52
"2989",2018-09-19,14.5,NA,21.47,NA,NA,22000,NA,15.53
"2990",2018-09-20,14.5,NA,22.03,NA,NA,22000,NA,15.52
"2991",2018-09-21,14.5,NA,22.13,NA,NA,22000,NA,15.51
"2992",2018-09-24,NA,NA,22.43,NA,NA,NA,NA,15.49
"2993",2018-09-25,NA,NA,21.25,NA,NA,NA,NA,15.51
"2994",2018-09-26,14.5,NA,20.24,NA,NA,NA,NA,15.5
"2995",2018-09-27,NA,NA,20.83,NA,NA,22000,NA,15.53
"2996",2018-09-28,14.5,NA,21.21,NA,NA,22200,NA,15.55
"2997",2018-10-01,NA,NA,21.37,NA,NA,22200,NA,15.54
"2998",2018-10-02,14.5,NA,20.98,NA,NA,22200,NA,15.53
"2999",2018-10-03,14.5,NA,21.18,NA,NA,NA,NA,15.53
"3000",2018-10-04,NA,NA,21.34,NA,NA,22200,NA,15.53
"3001",2018-10-05,NA,NA,22.16,NA,NA,22400,NA,15.55
"3002",2018-10-08,NA,NA,21.94,NA,NA,22400,NA,15.55
"3003",2018-10-09,14.5,NA,20.79,NA,NA,NA,NA,15.52
"3004",2018-10-10,14.5,NA,19.46,NA,NA,22400,NA,15.52
"3005",2018-10-11,14.5,NA,19.87,NA,NA,22400,NA,15.53
"3006",2018-10-12,14.95,NA,20.37,NA,NA,22400,NA,15.52
"3007",2018-10-15,14.95,NA,18.58,NA,NA,22400,NA,15.52
"3008",2018-10-16,14.95,NA,19.29,NA,NA,22600,NA,15.54
"3009",2018-10-17,14.95,NA,19.27,NA,NA,22600,NA,15.54
"3010",2018-10-18,14.95,NA,19.74,NA,NA,22600,NA,15.53
"3011",2018-10-19,14.95,NA,19.71,NA,NA,22800,NA,15.54
"3012",2018-10-22,14.95,NA,19,NA,NA,22800,NA,15.54
"3013",2018-10-23,14.95,NA,19.23,NA,NA,22900,NA,15.54
"3014",2018-10-24,14.85,NA,19.61,NA,NA,22900,NA,15.54
"3015",2018-10-25,14.85,NA,19.08,NA,NA,22900,NA,15.54
"3016",2018-10-26,14.85,NA,18.28,NA,NA,22900,NA,15.52
"3017",2018-10-29,NA,NA,16.68,NA,NA,23200,NA,15.49
"3018",2018-10-30,14.85,NA,16.02,NA,NA,23200,NA,15.47
"3019",2018-10-31,NA,NA,16.36,NA,NA,23200,NA,15.48
"3020",2018-11-01,14.85,NA,15.62,NA,NA,23200,NA,15.45
"3021",2018-11-02,NA,NA,17.08,NA,NA,23200,NA,15.43
"3022",2018-11-05,14.85,NA,17.23,NA,NA,23200,NA,15.44
"3023",2018-11-06,14.85,NA,17.57,NA,NA,23200,NA,15.44
"3024",2018-11-07,14.85,NA,18.62,NA,NA,23200,NA,15.48
"3025",2018-11-08,14.85,NA,19.56,NA,NA,23200,NA,15.48
"3026",2018-11-09,14.85,NA,19.5,NA,NA,23300,NA,15.49
"3027",2018-11-12,15.4,NA,20.5,NA,NA,23300,NA,15.49
"3028",2018-11-13,NA,NA,20.14,NA,NA,23300,NA,15.51
"3029",2018-11-14,15.4,NA,19.73,NA,NA,23300,NA,15.53
"3030",2018-11-15,15.4,NA,19,NA,NA,23300,NA,15.58
"3031",2018-11-16,15.4,NA,19.11,NA,NA,23500,NA,15.58
"3032",2018-11-19,15.4,NA,18.93,NA,NA,23500,NA,15.57
"3033",2018-11-20,15.4,NA,19.46,NA,NA,23500,NA,15.57
"3034",2018-11-21,15.4,NA,20.49,NA,NA,23550,NA,15.54
"3035",2018-11-22,15.4,NA,20.92,NA,NA,24500,NA,15.54
"3036",2018-11-23,NA,NA,20.21,NA,NA,24000,NA,15.54
"3037",2018-11-26,15.4,NA,19.83,NA,NA,23500,NA,15.54
"3038",2018-11-27,NA,NA,19.96,NA,NA,23500,NA,15.54
"3039",2018-11-28,15.4,NA,19.64,NA,NA,23550,NA,15.54
"3040",2018-11-29,15.4,NA,20.36,NA,NA,24000,NA,15.54
"3041",2018-11-30,15.4,NA,20.84,NA,NA,24000,NA,15.55
"3042",2018-12-03,15.75,NA,20.99,NA,NA,24000,NA,15.55
"3043",2018-12-04,15.75,NA,21.08,NA,NA,24000,NA,15.54
"3044",2018-12-05,15.75,NA,20.02,NA,NA,24000,NA,15.53
"3045",2018-12-06,15.75,NA,20.33,NA,NA,24000,NA,15.53
"3046",2018-12-07,15.75,NA,20.64,NA,NA,24000,NA,15.53
"3047",2018-12-10,15.75,NA,21.21,NA,NA,25000,NA,15.52
"3048",2018-12-11,15.4,NA,20.51,NA,NA,25000,NA,15.53
"3049",2018-12-12,15.4,NA,21.83,NA,NA,25000,NA,15.56
"3050",2018-12-13,15.4,NA,22.67,NA,NA,25000,NA,15.56
"3051",2018-12-14,15.4,NA,23.72,NA,NA,25000,NA,15.58
"3052",2018-12-17,15.4,NA,24.6,NA,NA,25000,NA,15.58
"3053",2018-12-18,15.4,NA,24.33,NA,NA,25000,NA,15.6
"3054",2018-12-19,NA,NA,24.62,NA,NA,24000,NA,15.59
"3055",2018-12-20,15.4,NA,24.47,NA,NA,24000,NA,15.59
"3056",2018-12-21,15.4,NA,24.92,NA,NA,24000,NA,15.59
"3057",2018-12-24,NA,NA,25.18,NA,NA,25000,NA,NA
"3058",2018-12-26,NA,NA,25.18,NA,NA,25000,NA,16.43
"3059",2018-12-27,NA,NA,25.01,NA,NA,25000,NA,16.43
"3060",2018-12-28,NA,NA,24.98,NA,NA,25000,NA,16.43
"3061",2018-12-31,NA,NA,25.01,NA,NA,NA,NA,16.42
"3062",2019-01-02,15.4,NA,25.31,NA,NA,25000,NA,16.43
"3063",2019-01-03,15.4,NA,23.32,NA,NA,25000,NA,16.42
"3064",2019-01-04,15.4,NA,23.73,NA,NA,25000,NA,16.39
"3065",2019-01-07,15.4,NA,22.25,NA,NA,25000,NA,16.38
"3066",2019-01-08,15.4,NA,22.84,NA,NA,25000,NA,16.36
"3067",2019-01-09,15.4,NA,22.03,NA,NA,25000,NA,16.34
"3068",2019-01-10,15.4,NA,22.11,NA,NA,25000,NA,16.33
"3069",2019-01-11,15.55,NA,22.74,NA,NA,25000,NA,16.31
"3070",2019-01-14,NA,NA,22.55,NA,NA,25000,NA,16.31
"3071",2019-01-15,15.55,NA,22.62,NA,NA,25000,NA,16.32
"3072",2019-01-16,15.55,NA,23.4,NA,NA,25000,NA,16.37
"3073",2019-01-17,NA,NA,23.67,NA,NA,25000,NA,16.39
"3074",2019-01-18,NA,NA,24.86,NA,NA,25000,NA,16.39
"3075",2019-01-21,15.55,NA,24.47,NA,NA,25000,NA,16.39
"3076",2019-01-22,NA,NA,25.21,NA,NA,25000,NA,16.39
"3077",2019-01-23,15.5,NA,24.72,NA,NA,25000,NA,16.41
"3078",2019-01-24,15.5,NA,24.07,NA,NA,25000,NA,16.41
"3079",2019-01-25,NA,NA,23.93,NA,NA,25500,NA,16.39
"3080",2019-01-28,NA,NA,22.77,NA,NA,25500,NA,16.39
"3081",2019-01-29,NA,NA,23.39,NA,NA,25500,NA,16.39
"3082",2019-01-30,15.75,NA,23.06,NA,NA,25500,NA,16.38
"3083",2019-01-31,15.85,NA,22.3,NA,NA,25500,NA,16.37
"3084",2019-02-01,15.85,NA,21.99,NA,NA,25500,NA,16.37
"3085",2019-02-04,15.95,NA,23.06,NA,NA,NA,NA,16.36
"3086",2019-02-05,15.95,NA,23.17,NA,NA,NA,NA,16.35
"3087",2019-02-06,15.95,NA,23.7,NA,NA,NA,NA,16.35
"3088",2019-02-07,15.95,NA,23.48,NA,NA,25500,NA,16.35
"3089",2019-02-08,15.95,NA,22.37,NA,NA,25500,NA,16.35
"3090",2019-02-11,15.95,NA,22.4,NA,NA,25500,NA,16.35
"3091",2019-02-12,NA,NA,20.7,NA,NA,25550,NA,16.34
"3092",2019-02-13,15.95,NA,20.94,NA,NA,25550,NA,16.38
"3093",2019-02-14,15.95,NA,19.78,NA,NA,27050,NA,16.4
"3094",2019-02-15,15.95,NA,20.42,NA,NA,27050,NA,16.43
"3095",2019-02-18,NA,NA,20.01,NA,NA,27000,NA,NA
"3096",2019-02-19,15.95,NA,20.21,NA,NA,27000,NA,16.42
"3097",2019-02-20,15.95,NA,20.48,NA,NA,26000,NA,16.41
"3098",2019-02-21,15.25,NA,18.8,NA,NA,26000,NA,16.39
"3099",2019-02-22,NA,NA,18.94,NA,NA,26000,NA,16.41
"3100",2019-02-25,NA,NA,19.24,NA,NA,26000,NA,16.41
"3101",2019-02-26,15.25,NA,19.66,NA,NA,26050,NA,16.45
"3102",2019-02-27,15.25,NA,21.27,NA,NA,26150,NA,16.49
"3103",2019-02-28,15.25,NA,21.69,NA,NA,26500,NA,16.5
"3104",2019-03-01,15.25,NA,22.28,NA,NA,NA,NA,16.48
"3105",2019-03-04,15.05,NA,23.13,NA,NA,26500,NA,16.52
"3106",2019-03-05,15.05,NA,22.94,NA,NA,26500,NA,16.55
"3107",2019-03-06,15.05,NA,22.13,NA,NA,26500,NA,16.59
"3108",2019-03-07,15.05,NA,23.27,NA,NA,26500,NA,16.59
"3109",2019-03-08,15.2,NA,23.02,NA,NA,26500,NA,16.6
"3110",2019-03-11,15.2,NA,22.28,NA,NA,26500,NA,16.6
"3111",2019-03-12,15.2,NA,22.33,NA,NA,26500,NA,16.57
"3112",2019-03-13,15.3,NA,22.28,NA,NA,26500,NA,16.58
"3113",2019-03-14,15.3,NA,22.74,NA,NA,26500,NA,16.59
"3114",2019-03-15,15.3,NA,22.47,NA,NA,26500,NA,16.66
"3115",2019-03-18,15.3,NA,21.82,NA,NA,26500,NA,16.72
"3116",2019-03-19,NA,NA,21.12,NA,NA,26500,NA,16.7
"3117",2019-03-20,15.3,NA,21.64,NA,NA,26500,NA,16.66
"3118",2019-03-21,15.3,NA,20.94,NA,NA,26500,NA,16.67
"3119",2019-03-22,15.25,NA,20.67,NA,NA,26500,NA,16.69
"3120",2019-03-25,15.5,NA,20.94,NA,NA,26500,NA,16.69
"3121",2019-03-26,15.5,NA,21.54,NA,NA,26500,NA,16.7
"3122",2019-03-27,15.5,NA,21.85,NA,NA,26600,NA,16.76
"3123",2019-03-28,15.5,NA,22.26,NA,NA,26650,NA,16.8
"3124",2019-03-29,15.75,NA,21.54,NA,NA,26650,NA,16.8
"3125",2019-04-01,15.75,NA,21.91,NA,NA,26650,NA,16.87
"3126",2019-04-02,15.75,NA,22.01,NA,NA,26650,NA,16.91
"3127",2019-04-03,15.75,NA,23.16,NA,NA,26700,NA,16.97
"3128",2019-04-04,15.75,NA,24.44,NA,NA,26700,NA,17
"3129",2019-04-05,15.75,NA,24.6,NA,NA,27000,NA,17.13
"3130",2019-04-08,16,NA,24.31,NA,NA,27600,NA,17.2
"3131",2019-04-09,16.25,NA,25.53,NA,NA,27600,NA,17.3
"3132",2019-04-10,16.25,NA,26.13,NA,NA,27600,NA,17.51
"3133",2019-04-11,16.25,NA,27.32,NA,NA,27600,NA,17.39
"3134",2019-04-12,16.25,NA,26.58,NA,NA,27600,NA,17.32
"3135",2019-04-15,16.25,NA,26.81,NA,NA,27600,NA,17.3
"3136",2019-04-16,16.25,NA,27,NA,NA,27600,NA,17.3
"3137",2019-04-17,NA,NA,27.46,NA,NA,27600,NA,17.36
"3138",2019-04-18,16.25,NA,26.89,NA,NA,27650,NA,17.43
"3139",2019-04-19,NA,NA,NA,NA,NA,27900,NA,NA
"3140",2019-04-22,NA,NA,26.89,NA,NA,27900,NA,17.45
"3141",2019-04-23,16.25,NA,27.53,NA,NA,27900,NA,17.64
"3142",2019-04-24,16.25,NA,27.4,NA,NA,28000,NA,17.7
"3143",2019-04-25,NA,NA,27.28,NA,NA,28900,NA,17.76
"3144",2019-04-26,16.25,NA,25.85,NA,NA,29000,NA,17.83
"3145",2019-04-29,16.5,NA,26.38,NA,NA,28100,NA,18.02
"3146",2019-04-30,NA,NA,26.29,NA,NA,28300,NA,18.08
"3147",2019-05-01,16.5,NA,25.78,NA,NA,NA,NA,18.45
"3148",2019-05-02,16.5,NA,24.7,NA,NA,29000,NA,18.86
"3149",2019-05-03,16.75,NA,25.2,NA,NA,29000,NA,18.86
"3150",2019-05-06,16.75,NA,25.33,NA,NA,NA,NA,18.59
"3151",2019-05-07,NA,NA,26.4,NA,NA,29000,NA,18.25
"3152",2019-05-08,16.8,NA,26.91,NA,NA,29200,NA,18.22
"3153",2019-05-09,16.75,NA,26.5,NA,NA,29300,NA,18.05
"3154",2019-05-10,16.75,NA,25.62,NA,NA,29000,NA,17.99
"3157",2019-05-13,16.85,NA,25.03,NA,NA,28500,NA,18.25
"3158",2019-05-14,16.75,NA,25.89,NA,NA,28200,NA,18.26
"3159",2019-05-15,16.75,NA,25.97,NA,NA,28000,NA,18.39
"3160",2019-05-16,17,NA,25.57,NA,NA,27950,NA,18.42
"3161",2019-05-17,17,NA,25,NA,NA,27000,NA,18.42
"3162",2019-05-20,16.9,NA,25.2,NA,NA,25500,NA,18.31
"3163",2019-05-21,15.9,NA,25.38,NA,NA,25700,NA,18.34
"3164",2019-05-22,15.9,NA,26.37,NA,NA,26550,NA,18.17
"3165",2019-05-23,NA,NA,26.06,NA,NA,27000,NA,18.28
"3166",2019-05-24,15.9,NA,25.47,NA,NA,27000,NA,18.23
"3167",2019-05-27,15.9,NA,25.59,NA,NA,27000,NA,NA
"3168",2019-05-28,15.9,NA,25.48,NA,NA,27300,NA,18.29
"3169",2019-05-29,15.9,NA,25.53,NA,NA,27000,NA,18.29
"3170",2019-05-30,NA,NA,25.3,NA,NA,27000,NA,18.27
"3171",2019-05-31,15.9,NA,24.46,NA,NA,27500,NA,18.26
"3172",2019-06-03,15.9,NA,23.74,NA,NA,27800,NA,18.26
"3173",2019-06-04,NA,NA,24.56,NA,NA,27800,NA,18.31
"3174",2019-06-05,15.9,NA,24.25,NA,NA,27000,NA,18.3
"3175",2019-06-06,NA,NA,23.98,NA,NA,NA,NA,18.27
"3176",2019-06-07,15.75,NA,24.51,NA,NA,27000,NA,18.15
"3177",2019-06-10,NA,NA,25.2,NA,NA,26900,NA,18.13
"3178",2019-06-11,NA,NA,24.98,NA,NA,27000,NA,18.1
"3179",2019-06-12,15.65,NA,24.82,NA,NA,27300,NA,18.05
"3180",2019-06-13,15.65,NA,24.96,NA,NA,27300,NA,18.01
"3181",2019-06-14,NA,NA,25.05,NA,NA,27400,NA,17.96
"3182",2019-06-17,15.5,NA,25.02,NA,NA,27500,NA,17.84
"3183",2019-06-18,NA,NA,25.12,NA,NA,27650,NA,17.44
"3184",2019-06-19,15.2,NA,24.96,NA,NA,27750,NA,17.56
"3185",2019-06-20,15.2,NA,25.1,NA,NA,27800,NA,17.69
"3186",2019-06-21,NA,NA,25.3,NA,NA,28000,NA,17.7
"3187",2019-06-24,15.2,NA,26.37,NA,NA,28000,NA,17.7
"3188",2019-06-25,15.2,NA,26.41,NA,NA,28150,NA,17.62
"3189",2019-06-26,15.1,NA,27.39,NA,NA,28100,NA,17.69
"3190",2019-06-27,15.1,NA,26.89,NA,NA,28100,NA,17.72
"3191",2019-06-28,15,NA,26.28,NA,NA,28050,NA,17.92
"3192",2019-07-01,15,NA,26.92,NA,NA,28050,NA,17.93
"3193",2019-07-02,14.95,NA,26.72,NA,NA,28100,NA,18.06
"3194",2019-07-03,NA,NA,26.51,NA,NA,28100,NA,18.09
"3195",2019-07-04,15,NA,26.01,NA,NA,28150,NA,18.09
"3196",2019-07-05,15,NA,26.38,NA,NA,28150,NA,18.09
"3197",2019-07-08,15,NA,26.81,NA,NA,28200,NA,18.09
"3198",2019-07-09,NA,NA,26.56,NA,NA,28200,NA,17.82
"3199",2019-07-10,15,NA,28.19,NA,NA,28200,NA,17.84
"3200",2019-07-11,15,NA,28.29,NA,NA,28200,NA,17.68
"3201",2019-07-12,15,NA,28.79,NA,NA,28200,NA,17.64
"3202",2019-07-15,15,NA,29.05,NA,NA,28300,NA,17.61
"3203",2019-07-16,15,NA,28.47,NA,NA,28250,NA,17.68
"3204",2019-07-17,15,NA,28.47,NA,NA,28250,NA,17.72
"3205",2019-07-18,15,NA,27.78,NA,NA,28350,NA,17.71
"3206",2019-07-19,NA,NA,28.89,NA,NA,28400,NA,17.7
"3207",2019-07-22,NA,NA,28.99,NA,NA,28400,NA,17.7
"3208",2019-07-23,15,NA,29.81,NA,NA,28600,NA,17.67
"3209",2019-07-24,NA,NA,29.19,NA,NA,28400,NA,17.69
"3210",2019-07-25,NA,NA,29.02,NA,NA,28450,NA,17.69
"3211",2019-07-26,NA,NA,28.29,NA,NA,28500,NA,NA
"3212",2019-07-29,15.15,NA,28.42,NA,NA,28500,NA,17.66
"3213",2019-07-30,NA,NA,27.9,NA,NA,28600,NA,17.58
"3214",2019-07-31,15.15,NA,27.98,NA,NA,28600,NA,NA
"3215",2019-08-01,NA,NA,29.45,NA,23.72,28600,NA,17.61
"3216",2019-08-02,NA,NA,29.26,NA,23.9,28600,NA,17.6
"3217",2019-08-05,NA,NA,28.7,NA,23.7,28600,NA,17.58
"3218",2019-08-06,NA,NA,28.41,NA,23.65,28600,NA,17.57
"3219",2019-08-07,NA,NA,28.28,NA,23.7,28650,NA,17.47
"3220",2019-08-08,15.15,NA,28.53,NA,23.9,28700,NA,17.39
"3221",2019-08-09,15.15,NA,28.12,NA,24.15,28800,NA,17.39
"3222",2019-08-12,15.15,NA,26.7,NA,24.35,29500,NA,17.41
"3223",2019-08-13,15.25,NA,27.1,NA,24.35,30000,NA,17.48
"3224",2019-08-14,15.25,NA,26.91,NA,24.35,30500,NA,17.54
"3225",2019-08-15,15.25,NA,25.98,NA,24.3,NA,NA,17.55
"3226",2019-08-16,15.25,NA,25.96,NA,24.3,29900,NA,17.58
"3227",2019-08-19,15.25,NA,26.56,NA,24.35,29900,NA,17.5
"3228",2019-08-20,15.4,NA,26.25,NA,24.3,29100,NA,17.49
"3229",2019-08-21,NA,NA,26.02,NA,24.25,29400,NA,17.5
"3230",2019-08-22,NA,NA,25.66,NA,24.35,29450,NA,17.51
"3231",2019-08-23,15.4,NA,25.1,NA,24.6,29500,NA,17.52
"3232",2019-08-26,15.4,NA,25.83,NA,24.6,29600,NA,17.56
"3233",2019-08-27,15.4,NA,25.41,NA,24.65,29700,NA,17.5
"3234",2019-08-28,15.4,NA,26.01,NA,24.62,29700,NA,17.47
"3235",2019-08-29,15.5,NA,26.46,NA,24.75,29750,NA,17.37
"3236",2019-08-30,15.55,NA,26.32,NA,24.85,29950,NA,17.39
"3237",2019-09-02,15.55,NA,25.19,NA,24.88,29950,NA,NA
"3238",2019-09-03,15.55,NA,25.23,NA,25,30000,NA,17.42
"3239",2019-09-04,15.55,NA,25.52,NA,25.05,30000,NA,17.42
"3240",2019-09-05,15.55,NA,25.53,NA,25.07,30100,NA,17.4
"3241",2019-09-06,15.55,NA,25.08,NA,25.05,30300,NA,17.35
"3242",2019-09-09,15.7,NA,25.02,NA,25,30750,NA,17.31
"3243",2019-09-10,15.7,NA,26.72,NA,24.9,30300,NA,17.29
"3244",2019-09-11,15.7,NA,26.27,NA,24.85,30750,NA,17.35
"3245",2019-09-12,15.7,NA,26.43,NA,24.82,NA,NA,17.3
"3246",2019-09-13,15.7,NA,26.38,NA,24.8,NA,NA,17.28
"3247",2019-09-16,15.7,NA,27.04,NA,24.75,30800,NA,17.29
"3248",2019-09-17,15.7,NA,26.22,NA,24.75,31000,NA,17.28
"3249",2019-09-18,15.7,NA,25.45,NA,24.85,31300,NA,17.26
"3250",2019-09-19,15.7,NA,25.95,NA,25,33500,NA,17.24
"3251",2019-09-20,15.7,NA,26.53,NA,24.97,34500,NA,17.26
"3252",2019-09-23,15.7,NA,25.8,NA,24.95,34900,NA,17.26
"3253",2019-09-24,15.7,NA,25.54,NA,24.95,35600,NA,17.26
"3254",2019-09-25,15.9,NA,25.21,NA,24.85,37000,NA,17.26
"3255",2019-09-26,16,NA,25.64,NA,24.85,38000,NA,17.27
"3256",2019-09-27,16.1,NA,25.3,NA,24.82,39000,NA,17.27
"3257",2019-09-30,16.1,NA,24.72,NA,24.85,35100,NA,17.26
"3258",2019-10-01,16.15,NA,25.04,NA,24.87,31850,NA,17.25
"3259",2019-10-02,NA,NA,24.19,NA,24.8,31900,NA,17.23
"3260",2019-10-03,16.15,NA,23.24,NA,24.8,NA,NA,17.2
"3261",2019-10-04,16.2,NA,22.94,NA,24.8,31950,NA,17.2
"3262",2019-10-07,NA,NA,23.41,NA,24.75,32050,NA,17.2
"3263",2019-10-08,16.2,NA,22.53,NA,24.75,32100,NA,17.18
"3264",2019-10-09,16.2,NA,22.65,NA,24.75,NA,NA,17.15
"3265",2019-10-10,16.2,NA,23.26,NA,24.7,32200,NA,17.12
"3266",2019-10-11,16.2,NA,24.44,NA,24.75,32500,NA,17.16
"3267",2019-10-14,16.2,NA,24.15,NA,24.75,32550,NA,17.2
"3268",2019-10-15,16.2,NA,25.71,NA,24.8,32650,NA,17.19
"3269",2019-10-16,16.2,NA,26.3,NA,24.8,32700,NA,17.24
"3270",2019-10-17,16.2,NA,26.06,NA,24.8,32700,NA,17.27
"3271",2019-10-18,16.35,NA,25.88,NA,24.8,32750,NA,17.28
"3272",2019-10-21,16.35,NA,25.93,NA,24.8,32800,NA,17.27
"3273",2019-10-22,16.35,NA,25.66,NA,24.87,32900,NA,17.27
"3274",2019-10-23,16.35,NA,24.75,NA,24.82,32900,NA,17.27
"3275",2019-10-24,16.25,NA,25.44,NA,24.95,33000,NA,17.13
"3276",2019-10-25,16.25,NA,24.97,NA,24.95,33150,NA,17.11
"3277",2019-10-28,16.25,NA,25.12,NA,NA,33400,NA,17.09
"3278",2019-10-29,16.25,NA,25.45,NA,25,33650,NA,17.05
"3279",2019-10-30,16.25,NA,26,NA,24.95,33900,NA,17.08
"3280",2019-10-31,16.25,NA,25.61,NA,24.97,33950,NA,17.1
"3281",2019-11-01,16.5,NA,25.29,NA,24.97,34000,NA,17.08
"3282",2019-11-04,16.5,NA,25.63,NA,24.95,34150,NA,17.08
"3283",2019-11-05,16.5,NA,25.51,NA,24.95,34300,NA,17.14
"3284",2019-11-06,16.5,NA,24.79,NA,24.97,34600,NA,17.12
"3285",2019-11-07,17,NA,24.94,NA,24.95,34800,NA,17.14
"3286",2019-11-08,17,NA,24.84,NA,24.95,35000,NA,17.14
"3287",2019-11-11,17,NA,24.93,NA,25,35500,NA,17.17
"3288",2019-11-12,17.4,NA,24.12,NA,24.95,35750,NA,17.14
"3289",2019-11-13,17.25,NA,24.39,NA,24.95,36350,NA,17.12
"3290",2019-11-14,17.5,NA,23.96,NA,24.9,36750,NA,17.17
"3291",2019-11-15,17.5,NA,23.85,NA,24.92,35000,NA,17.21
"3292",2019-11-18,17.5,NA,23.39,NA,24.9,36250,NA,17.18
"3293",2019-11-19,17.5,NA,23.44,NA,24.92,36550,NA,17.21
"3294",2019-11-20,17.5,NA,24.03,NA,24.8,36700,NA,17.22
"3295",2019-11-21,17.5,NA,23.94,NA,24.8,36850,NA,17.22
"3296",2019-11-22,17.5,NA,24.58,NA,24.8,37500,NA,17.21
"3297",2019-11-25,17.5,NA,24.44,NA,24.8,37850,NA,17.21
"3298",2019-11-26,17.5,NA,24.53,NA,24.8,38950,NA,17.26
"3299",2019-11-27,17.5,NA,25.26,NA,24.8,38000,NA,17.27
"3300",2019-11-28,17.5,NA,25.15,NA,24.65,38150,NA,17.27
"3301",2019-11-29,17.5,NA,25.36,NA,24.7,38350,NA,17.27
"3302",2019-12-02,17.5,NA,24.47,NA,24.72,37700,NA,17.22
"3303",2019-12-03,17.5,NA,24.15,NA,24.7,37700,NA,17.17
"3304",2019-12-04,17.5,NA,24.9,NA,24.67,38350,NA,17.17
"3305",2019-12-05,17.5,NA,24.85,NA,24.67,38950,NA,17.17
"3306",2019-12-06,17.5,NA,25.1,NA,24.65,39250,NA,17.19
"3307",2019-12-09,17.5,NA,25.3,NA,24.67,39450,NA,17.17
"3308",2019-12-10,17.5,NA,25.11,NA,24.75,39600,NA,17.17
"3309",2019-12-11,17.5,NA,24.65,NA,24.75,39900,NA,17.18
"3310",2019-12-12,17.5,NA,25.25,NA,24.75,40450,NA,17.25
"3311",2019-12-13,17.5,NA,24.17,NA,24.75,40550,NA,17.32
"3312",2019-12-16,17.35,NA,25.01,NA,24.75,40600,NA,17.45
"3313",2019-12-17,17.35,NA,26.07,NA,24.75,40650,NA,17.48
"3314",2019-12-18,17.35,NA,26.58,NA,24.75,40700,NA,17.52
"3315",2019-12-19,17.35,NA,26.85,NA,24.7,40800,NA,17.53
"3316",2019-12-20,17.35,NA,26.67,NA,28.5,40800,NA,17.56
"3317",2019-12-23,17.45,NA,26.54,NA,28.5,40900,NA,17.6
"3318",2019-12-24,NA,NA,26.08,NA,28.5,37050,NA,NA
"3319",2019-12-26,NA,NA,26.08,NA,NA,39500,NA,18.5
"3320",2019-12-27,NA,NA,26.7,NA,28.5,37500,NA,18.5
"3321",2019-12-30,17.45,NA,25.09,NA,28.5,38100,NA,18.45
"3322",2019-12-31,NA,NA,24.64,NA,28.5,NA,NA,18.44
"3323",2020-01-02,NA,NA,24.39,NA,NA,36500,NA,18.54
"3324",2020-01-03,17.45,NA,24.98,NA,28.5,35050,NA,18.6
"3325",2020-01-06,17.45,NA,24.23,NA,28.5,33000,NA,18.7
"3326",2020-01-07,17.25,NA,24.55,NA,28.85,35200,NA,18.82
"3327",2020-01-08,17.25,NA,24.08,NA,28.9,36000,NA,18.73
"3328",2020-01-09,17.25,NA,24.67,NA,28.9,35500,NA,18.71
"3329",2020-01-10,17.25,NA,24.21,NA,28.92,38000,NA,18.58
"3330",2020-01-13,17.4,NA,24.14,NA,28.9,38500,NA,18.55
"3331",2020-01-14,17.25,NA,23.84,NA,29,39050,NA,18.55
"3332",2020-01-15,17.3,NA,24.51,NA,29.08,37450,NA,18.54
"3333",2020-01-16,17.3,NA,24.85,NA,29.15,38650,NA,18.53
"3334",2020-01-17,17.3,NA,25.44,NA,29.15,38100,NA,18.53
"3335",2020-01-20,17.3,NA,25.17,NA,NA,38100,NA,18.4
"3336",2020-01-21,17.3,NA,24.92,NA,29.2,37950,NA,18.38
"3337",2020-01-22,17.3,NA,25.01,NA,29.15,38000,NA,18.32
"3338",2020-01-23,17.3,NA,24.7,NA,29.15,38050,NA,18.28
"3339",2020-01-24,17.3,NA,24.38,NA,29.15,NA,NA,18.33
"3340",2020-01-27,NA,NA,24.59,NA,NA,NA,NA,18.39
"3341",2020-01-28,17.3,NA,24.65,NA,28.95,38050,NA,18.45
"3342",2020-01-29,17.3,NA,23.99,NA,28.75,38000,NA,18.46
"3343",2020-01-30,17.3,NA,23.74,NA,28.3,38100,NA,18.49
"3344",2020-01-31,17.3,NA,23.88,NA,27.55,38200,NA,18.52
"3345",2020-02-03,17.3,NA,23.21,NA,27.55,38200,NA,18.52
"3346",2020-02-04,17.3,NA,23.36,NA,27.7,38200,NA,18.58
"3347",2020-02-05,17.25,NA,23.77,NA,27.75,38200,NA,18.54
"3348",2020-02-06,17.25,NA,23.56,NA,NA,37550,NA,18.54
"3349",2020-02-07,17.25,NA,23.32,NA,27.8,37100,NA,18.53
"3350",2020-02-10,17.25,NA,23.16,NA,27.8,38800,NA,18.46
"3351",2020-02-11,17.15,NA,23.3,NA,27.5,39050,NA,18.47
"3352",2020-02-12,17.05,NA,23.88,NA,26.6,39150,NA,18.5
"3353",2020-02-13,17.05,NA,24.4,NA,26.55,38800,NA,18.45
"3354",2020-02-14,17.05,NA,24.29,NA,26.3,38800,NA,18.52
"3355",2020-02-17,17.05,NA,25.05,NA,26.3,38800,NA,NA
"3356",2020-02-18,17.05,NA,25.14,NA,26.3,39400,NA,18.47
